age,workclass,education-num,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,us-native,income
33,Private,9,Never-married,Adm-clerical,White,Female,0,0,40,1,0
33,Private,13,Never-married,Sales,White,Female,0,0,40,1,0
67,State-gov,10,Married-civ-spouse,Transport-moving,White,Male,0,0,40,1,0
47,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,White,Male,0,2415,50,1,1
24,Private,10,Never-married,Machine-op-inspct,White,Male,0,0,40,1,0
32,Local-gov,4,Married-civ-spouse,Other-service,White,Male,0,0,40,1,0
29,Private,9,Never-married,Other-service,White,Female,0,0,40,0,0
25,Private,11,Never-married,Sales,White,Male,0,0,45,1,0
33,Private,10,Divorced,Adm-clerical,White,Female,0,0,40,1,0
55,Private,13,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
31,Private,10,Married-civ-spouse,Sales,White,Male,0,0,40,1,1
32,Local-gov,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,1,0
18,Private,9,Never-married,Protective-serv,White,Male,34095,0,3,1,0
36,Private,9,Divorced,Adm-clerical,White,Female,0,0,50,1,0
58,Private,9,Widowed,Adm-clerical,White,Female,0,0,27,1,0
34,Private,14,Married-civ-spouse,Exec-managerial,White,Male,0,1902,50,1,1
19,Private,7,Never-married,Handlers-cleaners,White,Male,0,0,40,1,0
21,Private,9,Never-married,Adm-clerical,Black,Female,0,0,40,1,0
36,Self-emp-inc,9,Never-married,Farming-fishing,White,Male,0,0,50,1,0
37,Private,13,Married-civ-spouse,Prof-specialty,Black,Female,15024,0,40,1,1
43,Private,9,Married-civ-spouse,Machine-op-inspct,Black,Female,0,0,21,0,0
52,State-gov,13,Married-civ-spouse,Protective-serv,White,Male,0,0,40,1,0
43,Private,10,Divorced,Prof-specialty,White,Female,0,0,38,1,0
22,Private,9,Never-married,Other-service,White,Male,0,0,40,1,0
57,Private,3,Divorced,Transport-moving,White,Male,6497,0,40,1,0
37,Private,12,Never-married,Adm-clerical,White,Female,0,0,40,1,0
39,Private,10,Divorced,Sales,Asian-Pac-Islander,Female,0,0,38,1,0
54,Private,10,Married-civ-spouse,Sales,White,Male,0,0,40,1,1
27,Private,12,Never-married,Other-service,White,Male,0,0,40,1,0
21,Private,9,Never-married,Adm-clerical,White,Female,0,0,35,1,0
65,Private,10,Separated,Adm-clerical,White,Female,0,0,38,1,0
30,Private,10,Married-civ-spouse,Other-service,White,Female,0,0,40,1,0
22,Private,5,Never-married,Machine-op-inspct,White,Female,0,0,40,1,0
26,Private,13,Married-civ-spouse,Sales,White,Male,4064,0,50,1,0
25,Private,7,Separated,Craft-repair,White,Male,0,0,40,1,0
47,Private,11,Married-civ-spouse,Exec-managerial,White,Male,15024,0,50,1,1
23,Private,12,Never-married,Other-service,White,Male,0,0,60,1,0
42,Private,9,Married-civ-spouse,Sales,Black,Male,0,0,40,1,1
39,Self-emp-not-inc,10,Never-married,Craft-repair,Asian-Pac-Islander,Male,0,0,30,1,0
55,Private,16,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,1,1
24,State-gov,14,Married-spouse-absent,Prof-specialty,Asian-Pac-Islander,Female,0,0,10,0,0
53,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,1
44,Private,7,Separated,Other-service,Black,Female,0,0,60,1,0
40,Private,9,Separated,Transport-moving,Black,Female,0,0,40,1,0
48,Private,10,Married-civ-spouse,Craft-repair,White,Male,7688,0,40,1,1
26,Private,11,Separated,Adm-clerical,White,Female,0,0,35,1,0
22,Private,9,Never-married,Sales,White,Female,0,0,40,1,0
43,Private,9,Divorced,Exec-managerial,White,Female,0,0,40,1,0
37,Local-gov,9,Married-civ-spouse,Other-service,White,Female,0,0,25,1,0
30,Private,9,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,0,0,40,0,0
41,Private,9,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Male,0,0,50,1,0
38,Private,15,Married-civ-spouse,Prof-specialty,White,Male,0,0,60,1,1
42,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,50,1,0
20,Private,9,Never-married,Transport-moving,Black,Male,0,0,40,1,0
36,Private,13,Divorced,Adm-clerical,White,Female,3674,0,40,1,0
32,Federal-gov,11,Never-married,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,1,0
27,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,1
25,State-gov,10,Divorced,Protective-serv,White,Male,0,0,45,1,0
40,Private,14,Never-married,Exec-managerial,White,Male,0,0,40,1,0
49,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,1,1
17,Private,7,Never-married,Other-service,White,Female,0,0,16,1,0
29,Private,9,Never-married,Sales,White,Female,0,0,40,1,0
24,Self-emp-not-inc,10,Separated,Handlers-cleaners,White,Male,0,0,45,1,0
29,Private,9,Never-married,Craft-repair,White,Male,0,0,40,1,0
45,Private,10,Married-civ-spouse,Adm-clerical,White,Female,0,0,24,0,1
30,Private,8,Married-civ-spouse,Craft-repair,White,Male,0,0,50,1,0
19,Private,10,Never-married,Adm-clerical,White,Male,0,0,20,1,0
59,Private,6,Married-civ-spouse,Transport-moving,White,Male,0,1485,40,1,1
47,Private,4,Married-spouse-absent,Other-service,White,Female,0,0,30,1,0
41,Private,10,Married-civ-spouse,Tech-support,Black,Male,3137,0,40,1,0
28,Private,12,Never-married,Prof-specialty,White,Male,0,0,40,0,0
46,Private,12,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,1
40,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,White,Male,0,0,60,1,0
66,State-gov,6,Divorced,Other-service,Black,Female,0,0,40,1,0
44,Self-emp-not-inc,10,Never-married,Craft-repair,White,Male,0,0,12,1,0
58,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,White,Male,15024,0,60,1,1
21,Private,4,Never-married,Other-service,White,Male,0,0,48,0,0
59,Private,5,Widowed,Other-service,Black,Female,0,0,40,1,0
35,Local-gov,10,Married-civ-spouse,Other-service,White,Male,0,0,40,1,0
45,Private,5,Married-civ-spouse,Adm-clerical,Black,Male,5178,0,40,1,1
30,Private,9,Married-civ-spouse,Transport-moving,White,Male,0,0,40,1,0
33,Private,9,Never-married,Handlers-cleaners,Black,Male,0,0,40,0,0
26,Private,10,Never-married,Sales,White,Female,0,0,15,1,0
48,Private,10,Separated,Sales,Black,Female,0,0,35,1,0
31,Private,9,Never-married,Sales,Asian-Pac-Islander,Female,0,0,40,1,0
36,Private,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,1,0
48,Private,9,Divorced,Prof-specialty,White,Female,0,0,38,1,0
30,Private,9,Married-civ-spouse,Craft-repair,White,Male,5013,0,40,1,0
33,Private,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,50,1,1
53,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,1,1
38,Private,10,Married-civ-spouse,Transport-moving,White,Male,7298,0,50,1,1
34,Private,10,Never-married,Other-service,White,Male,0,0,50,1,0
45,Private,13,Married-civ-spouse,Sales,White,Male,0,0,52,1,1
33,Local-gov,11,Married-civ-spouse,Prof-specialty,White,Male,0,0,60,1,0
35,Private,11,Married-civ-spouse,Craft-repair,White,Female,0,0,44,1,0
22,Private,9,Never-married,Handlers-cleaners,Black,Male,0,0,40,1,0
35,Private,9,Divorced,Other-service,White,Female,0,0,30,1,0
45,Private,9,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Male,0,0,8,1,0
17,Private,7,Never-married,Farming-fishing,White,Male,0,0,45,1,0
50,Private,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,1,0
38,Local-gov,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,1,1
33,Private,10,Married-civ-spouse,Craft-repair,White,Male,7298,0,50,1,1
25,Private,13,Never-married,Sales,White,Female,6849,0,50,1,0
64,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
62,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,10,1,0
32,Private,9,Married-civ-spouse,Tech-support,White,Male,0,0,60,1,1
17,Private,7,Never-married,Sales,White,Male,0,0,20,1,0
61,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,55,1,0
40,State-gov,16,Never-married,Prof-specialty,Black,Female,0,0,40,1,0
21,Private,9,Never-married,Exec-managerial,White,Female,0,0,40,1,0
39,Private,13,Married-civ-spouse,Exec-managerial,White,Male,15024,0,50,1,1
35,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,1,0
29,Private,11,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,0
27,Federal-gov,12,Never-married,Transport-moving,Black,Male,0,0,40,1,0
20,Private,12,Never-married,Adm-clerical,White,Female,0,0,40,1,0
51,Local-gov,14,Never-married,Prof-specialty,White,Male,0,0,40,1,0
45,Private,9,Separated,Machine-op-inspct,Black,Female,0,0,15,1,0
31,Private,10,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
29,Private,9,Never-married,Tech-support,Black,Male,0,0,40,1,0
56,Private,13,Married-civ-spouse,Adm-clerical,White,Male,0,0,30,0,0
55,Self-emp-not-inc,10,Divorced,Tech-support,White,Female,0,0,12,1,1
26,Private,10,Never-married,Tech-support,White,Male,0,0,20,1,0
46,Private,10,Married-civ-spouse,Craft-repair,White,Male,15024,0,45,1,1
32,Local-gov,9,Married-civ-spouse,Other-service,White,Male,0,0,40,1,0
28,Private,9,Married-civ-spouse,Sales,White,Male,0,0,40,1,0
27,Private,4,Never-married,Other-service,White,Male,0,0,35,0,0
23,Private,5,Married-spouse-absent,Craft-repair,White,Male,0,0,40,0,0
59,Private,6,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
26,Private,8,Never-married,Craft-repair,Other,Male,0,0,48,0,0
36,Private,6,Never-married,Handlers-cleaners,White,Male,0,0,40,1,0
18,Private,9,Never-married,Sales,White,Female,0,0,15,1,0
33,Private,5,Divorced,Handlers-cleaners,White,Male,0,0,70,1,0
60,Self-emp-not-inc,11,Married-civ-spouse,Transport-moving,White,Female,0,0,15,0,1
40,Private,9,Divorced,Machine-op-inspct,White,Female,0,0,48,0,0
48,Private,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,43,1,0
27,Self-emp-not-inc,6,Married-civ-spouse,Craft-repair,White,Male,0,0,48,1,0
19,Private,10,Never-married,Other-service,White,Male,0,0,20,1,0
38,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,1,1
26,Private,10,Divorced,Craft-repair,White,Male,0,0,43,1,0
45,Federal-gov,11,Married-civ-spouse,Protective-serv,White,Male,3908,0,40,1,0
20,Private,10,Never-married,Adm-clerical,White,Female,0,0,20,1,0
32,Federal-gov,9,Divorced,Craft-repair,White,Male,0,0,40,1,0
22,Private,10,Never-married,Handlers-cleaners,White,Female,0,0,13,1,0
22,Private,9,Never-married,Adm-clerical,White,Male,0,0,40,1,0
38,State-gov,9,Never-married,Other-service,Black,Female,114,0,38,1,0
34,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,1848,50,1,1
46,Private,2,Widowed,Other-service,Other,Female,0,0,30,0,0
39,Private,13,Divorced,Exec-managerial,White,Female,0,0,25,1,0
79,Self-emp-not-inc,9,Widowed,Other-service,White,Female,0,0,24,1,0
24,Private,9,Never-married,Sales,White,Male,0,0,40,0,0
31,Private,10,Married-civ-spouse,Craft-repair,White,Male,2407,0,65,1,0
37,Self-emp-not-inc,13,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,3137,0,77,0,0
23,Private,9,Never-married,Craft-repair,White,Male,0,0,40,1,0
31,Private,10,Married-civ-spouse,Transport-moving,White,Male,0,1579,45,0,0
29,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,1
22,State-gov,13,Never-married,Prof-specialty,White,Female,0,0,43,1,0
55,Local-gov,9,Divorced,Other-service,White,Female,0,0,38,1,0
43,Private,9,Divorced,Craft-repair,White,Male,0,0,40,1,0
23,Private,4,Never-married,Farming-fishing,Other,Male,0,0,36,0,0
29,Private,9,Never-married,Adm-clerical,White,Male,0,0,35,0,0
22,Private,11,Never-married,Other-service,White,Female,0,0,40,0,0
22,Private,10,Never-married,Sales,White,Male,0,0,42,1,0
25,Private,9,Married-civ-spouse,Exec-managerial,White,Male,7298,0,84,1,1
29,Private,10,Never-married,Machine-op-inspct,White,Male,0,0,45,1,0
25,State-gov,10,Never-married,Transport-moving,Black,Male,0,0,40,1,0
33,Federal-gov,9,Never-married,Exec-managerial,White,Female,0,0,40,1,0
33,Private,13,Never-married,Prof-specialty,White,Male,0,0,40,1,1
31,Private,16,Never-married,Prof-specialty,White,Female,0,0,28,1,0
30,Local-gov,14,Married-civ-spouse,Prof-specialty,White,Male,0,1887,45,1,1
55,Private,13,Married-civ-spouse,Sales,White,Male,0,0,40,1,0
36,Private,8,Never-married,Exec-managerial,White,Male,4650,0,50,1,0
28,Private,13,Never-married,Sales,White,Male,8614,0,40,1,1
42,Private,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,1
51,Private,12,Divorced,Exec-managerial,White,Male,0,0,55,0,0
62,Local-gov,13,Divorced,Prof-specialty,Black,Female,0,0,40,1,0
65,Self-emp-inc,10,Married-civ-spouse,Sales,White,Male,0,0,35,1,1
23,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,0
47,Private,4,Married-civ-spouse,Craft-repair,Black,Male,0,0,60,1,1
50,Self-emp-inc,9,Divorced,Exec-managerial,White,Female,0,0,40,1,0
32,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
37,Federal-gov,10,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,1,0
31,Private,9,Never-married,Craft-repair,White,Male,14344,0,40,1,1
76,Private,6,Widowed,Sales,Black,Female,0,0,12,1,0
54,Private,13,Divorced,Sales,Black,Female,0,0,60,1,0
32,Federal-gov,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,1
31,Private,10,Never-married,Adm-clerical,White,Female,0,0,52,1,0
31,Federal-gov,13,Divorced,Protective-serv,White,Male,0,0,50,1,1
65,Self-emp-not-inc,15,Divorced,Prof-specialty,White,Male,0,1668,40,1,0
30,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,60,0,1
21,Private,10,Never-married,Prof-specialty,White,Female,0,0,10,1,0
40,Federal-gov,14,Married-civ-spouse,Tech-support,Asian-Pac-Islander,Male,0,1902,40,0,1
26,State-gov,10,Never-married,Craft-repair,White,Female,0,0,40,1,0
18,Private,7,Never-married,Other-service,White,Female,0,0,8,1,0
34,Local-gov,9,Married-civ-spouse,Other-service,White,Male,0,0,50,1,0
44,Self-emp-not-inc,10,Never-married,Farming-fishing,White,Male,0,0,60,1,0
30,Private,12,Never-married,Tech-support,White,Female,0,0,40,1,0
36,Self-emp-not-inc,13,Never-married,Craft-repair,White,Male,0,0,40,1,0
31,Private,10,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,1,1
22,Private,10,Never-married,Sales,White,Male,0,0,20,1,0
23,Private,9,Never-married,Sales,Asian-Pac-Islander,Male,0,0,40,1,0
49,Private,14,Married-civ-spouse,Exec-managerial,White,Male,15024,0,50,1,1
39,Self-emp-not-inc,13,Separated,Craft-repair,White,Male,0,0,35,1,0
19,Private,10,Never-married,Handlers-cleaners,White,Male,0,0,16,1,0
30,Private,12,Married-civ-spouse,Exec-managerial,White,Male,0,1848,50,1,1
25,Private,10,Never-married,Craft-repair,Asian-Pac-Islander,Female,0,0,40,0,0
46,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,1,0
37,Private,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,45,1,0
41,Federal-gov,9,Married-civ-spouse,Other-service,White,Male,0,0,40,1,0
40,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,White,Male,0,0,20,1,0
44,Private,9,Divorced,Adm-clerical,White,Female,0,0,40,1,0
32,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,1,0
58,Private,9,Married-civ-spouse,Handlers-cleaners,Black,Male,0,0,20,1,1
48,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,48,1,0
34,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,0
29,Private,11,Never-married,Adm-clerical,Black,Female,0,0,40,1,0
46,Self-emp-inc,13,Married-civ-spouse,Sales,White,Male,0,0,50,1,1
36,Local-gov,9,Never-married,Transport-moving,Asian-Pac-Islander,Male,0,0,40,1,0
59,Local-gov,13,Never-married,Adm-clerical,White,Male,0,0,38,1,0
29,Private,8,Married-civ-spouse,Transport-moving,White,Male,0,0,40,0,0
25,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,1,0
27,Private,12,Never-married,Other-service,Asian-Pac-Islander,Female,0,0,35,0,0
48,Private,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,70,1,0
51,Federal-gov,16,Never-married,Prof-specialty,White,Female,0,1564,70,1,1
36,Private,9,Divorced,Transport-moving,White,Male,8614,0,45,1,1
42,Local-gov,7,Divorced,Sales,White,Male,7430,0,50,0,1
49,State-gov,13,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,1,1
33,Private,10,Never-married,Tech-support,White,Male,0,0,20,1,0
40,Private,13,Divorced,Sales,White,Male,0,1564,60,1,1
26,Private,13,Never-married,Prof-specialty,White,Female,0,0,40,1,0
59,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,30,0,0
30,Private,9,Never-married,Adm-clerical,White,Female,0,0,40,1,0
31,Local-gov,12,Married-civ-spouse,Adm-clerical,White,Female,0,0,35,1,0
30,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,1,1
27,Private,13,Never-married,Exec-managerial,White,Female,0,0,40,1,0
56,Private,12,Divorced,Adm-clerical,White,Female,4101,0,40,1,0
24,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,1,0
47,Private,13,Divorced,Sales,White,Female,0,0,50,1,0
51,Private,13,Never-married,Prof-specialty,Black,Male,0,0,35,1,0
34,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,45,1,0
47,Private,9,Divorced,Other-service,Black,Male,0,0,9,1,0
47,Private,10,Married-civ-spouse,Adm-clerical,White,Male,0,0,44,1,1
20,Private,10,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,0,0
31,Private,7,Divorced,Other-service,White,Female,0,0,40,1,0
42,Private,11,Divorced,Other-service,White,Female,0,0,32,1,0
52,Private,3,Married-spouse-absent,Craft-repair,White,Male,0,0,40,0,0
56,Private,9,Widowed,Adm-clerical,White,Female,0,0,40,1,0
53,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,1
26,Private,10,Married-civ-spouse,Sales,White,Male,0,0,50,1,1
81,Private,10,Divorced,Adm-clerical,White,Female,0,0,20,1,0
57,Federal-gov,10,Divorced,Prof-specialty,White,Male,0,0,48,1,1
34,Private,9,Never-married,Adm-clerical,White,Female,0,0,40,1,0
24,Private,11,Never-married,Tech-support,Black,Female,0,0,40,1,0
20,Private,9,Never-married,Other-service,White,Male,0,2001,40,1,0
68,Federal-gov,10,Divorced,Adm-clerical,Black,Female,2346,0,40,1,0
60,Private,9,Separated,Sales,White,Female,0,0,32,1,0
37,Federal-gov,10,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
25,Private,4,Never-married,Handlers-cleaners,White,Male,0,0,40,1,0
36,Federal-gov,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,1,0
45,Private,12,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
34,Private,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,1,1
31,Private,13,Separated,Exec-managerial,White,Female,0,0,70,1,0
47,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,White,Male,0,0,60,1,0
60,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,0,0,42,1,1
75,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,24,1,0
43,Local-gov,10,Married-civ-spouse,Protective-serv,White,Male,0,0,40,1,0
18,Private,9,Never-married,Handlers-cleaners,White,Male,0,0,40,1,0
25,Private,13,Never-married,Tech-support,Asian-Pac-Islander,Female,0,1092,40,0,0
20,Private,9,Never-married,Adm-clerical,White,Female,0,0,40,1,0
32,Private,9,Never-married,Sales,White,Female,0,0,50,1,0
57,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,20,1,0
43,Private,10,Married-civ-spouse,Transport-moving,White,Male,0,0,60,1,1
18,Self-emp-not-inc,9,Never-married,Farming-fishing,White,Male,0,0,40,1,0
41,Local-gov,13,Separated,Prof-specialty,Black,Female,0,0,40,1,0
48,Private,9,Never-married,Machine-op-inspct,White,Male,0,0,40,0,0
35,Private,9,Married-civ-spouse,Transport-moving,White,Male,5178,0,90,1,1
41,State-gov,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,0
23,Private,9,Never-married,Craft-repair,Black,Female,0,1594,20,1,0
32,State-gov,13,Married-civ-spouse,Protective-serv,White,Male,0,1887,45,1,1
33,Private,9,Never-married,Craft-repair,White,Male,0,0,40,0,0
58,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,1,0
22,Private,10,Never-married,Sales,White,Male,0,0,65,1,0
33,Private,10,Divorced,Other-service,White,Female,0,0,50,1,0
42,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,White,Male,0,0,38,1,1
25,Private,9,Never-married,Adm-clerical,White,Female,0,0,40,1,0
39,Private,9,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,1,1
35,Private,13,Married-civ-spouse,Sales,White,Male,0,0,45,1,1
50,Private,10,Married-civ-spouse,Adm-clerical,White,Female,0,1902,38,1,1
49,Local-gov,14,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,1,1
25,Local-gov,13,Never-married,Prof-specialty,White,Male,0,0,40,1,0
47,Federal-gov,10,Divorced,Adm-clerical,Black,Female,0,0,40,1,0
46,Private,10,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,1,1
42,State-gov,12,Divorced,Prof-specialty,Black,Male,0,0,40,1,0
37,Private,7,Never-married,Transport-moving,White,Male,0,0,60,1,1
25,Private,13,Never-married,Craft-repair,White,Male,0,0,40,0,0
29,Private,6,Married-civ-spouse,Craft-repair,White,Male,5013,0,40,1,0
26,Private,10,Never-married,Sales,White,Male,0,0,45,1,0
45,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,1
34,Private,9,Separated,Exec-managerial,White,Female,0,0,30,1,0
33,Federal-gov,12,Never-married,Adm-clerical,Black,Female,0,0,40,1,0
43,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,1
28,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,45,1,0
51,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,White,Male,0,0,75,1,0
