age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,us-native,income
38,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,50,1,1
20,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,24,1,0
38,State-gov,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,38,1,0
52,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,0,1
48,Self-emp-inc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1,1
30,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1,1
37,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,65,1,1
47,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,1,0
33,Local-gov,13,Divorced,Protective-serv,Unmarried,White,Female,0,0,60,0,0
33,Private,9,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,0,0
20,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,15,1,0
41,State-gov,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,1,0
32,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1485,45,1,1
36,Federal-gov,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,1,0
46,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,1,0
45,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1,1
18,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,16,1,0
62,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,1,0
33,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1,0
42,Private,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,1,0
18,Private,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,1,0
32,Private,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,1,0
43,Private,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,1,0
20,Private,9,Never-married,Other-service,Unmarried,Black,Female,0,0,25,1,0
50,Private,13,Divorced,Sales,Not-in-family,White,Male,0,0,45,1,0
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
22,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,1,0
30,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,1,0
33,Self-emp-not-inc,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,1,0
43,Local-gov,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,43,1,0
38,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1,0
34,Local-gov,13,Never-married,Other-service,Not-in-family,White,Male,0,0,14,1,0
40,Private,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,45,1,0
40,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1,0
41,Local-gov,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1,1
57,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1,1
65,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1648,4,0,0
52,Federal-gov,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,1,0
59,Private,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,40,0,1
18,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,2176,0,25,1,0
48,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,1,0
45,Private,3,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,1,0
24,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,1,0
27,State-gov,12,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,1,0
40,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,1,1
44,State-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5013,0,40,1,0
24,Private,9,Never-married,Farming-fishing,Own-child,Black,Male,0,0,50,1,0
71,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,16,1,0
17,Private,8,Never-married,Sales,Own-child,White,Male,0,0,40,1,0
57,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,40,1,0
33,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,1,0
41,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,1,0
25,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,1,0
42,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,15,1,0
34,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,1,0
27,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,1,0
24,Private,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,1,0
23,Private,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,1,0
33,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1,0
58,Self-emp-inc,11,Divorced,Sales,Not-in-family,White,Male,2202,0,56,1,0
25,Private,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,1,0
44,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,1,0
53,Federal-gov,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1,1
38,Local-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,1,1
36,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,1,1
25,State-gov,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,1,0
54,Federal-gov,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,1,0
31,Private,8,Separated,Transport-moving,Unmarried,Black,Male,0,0,40,1,0
18,State-gov,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,1,0
40,Private,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,1,0
26,Private,10,Married-civ-spouse,Sales,Wife,Black,Female,0,0,40,1,0
33,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,2202,0,50,1,0
22,Private,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,1,0
50,State-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
44,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,1,0
37,Private,9,Never-married,Other-service,Unmarried,Black,Male,0,0,40,1,0
34,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
45,Federal-gov,10,Widowed,Tech-support,Not-in-family,White,Female,0,0,45,1,1
25,Private,6,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,35,1,0
20,Private,10,Separated,Sales,Unmarried,Black,Female,0,0,40,1,0
46,Federal-gov,9,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,1,0
26,Private,12,Never-married,Tech-support,Own-child,White,Male,0,0,40,1,0
45,Private,2,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,0,0
57,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1,1
28,Private,11,Never-married,Sales,Not-in-family,White,Male,0,0,40,1,0
36,Private,10,Married-civ-spouse,Sales,Husband,White,Male,7688,0,45,1,1
32,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,1,0
29,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,1,1
36,Private,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,45,1,0
19,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,1,0
27,Private,13,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,20,0,0
48,Private,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,1,1
49,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,1,0
55,Private,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,20,1,1
61,Private,9,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,82,1,0
42,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,1,1
42,Federal-gov,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,1,0
30,Local-gov,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,1,0
32,Self-emp-not-inc,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1,0
37,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1,1
35,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,1,0
30,Private,11,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,40,1,0
30,Private,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,20,0,1
55,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,1,1
36,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1,0
33,Private,9,Never-married,Other-service,Own-child,White,Male,0,0,48,1,0
56,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1,1
26,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2002,40,1,0
37,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1,0
28,Private,9,Never-married,Sales,Own-child,White,Male,0,0,60,1,0
38,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,1,0
48,Private,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,43,1,0
35,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
39,Local-gov,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
64,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,1,0
22,Private,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,1,0
45,Local-gov,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1,1
27,Private,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,0,0
43,State-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,1,1
23,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,37,1,0
25,Private,6,Never-married,Handlers-cleaners,Own-child,Black,Male,0,1602,40,1,0
39,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1,1
63,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,35,1,0
37,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1,1
26,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0,0,40,1,0
33,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,0,0
28,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,1,0
20,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,20,1,0
34,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,1,0
34,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1,0
41,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1,1
38,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1,1
36,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,1,1
38,Private,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,0,0
46,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,72,1,1
43,Self-emp-not-inc,13,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,60,0,0
49,Private,10,Widowed,Sales,Unmarried,White,Female,0,0,30,1,0
26,Local-gov,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,1,0
28,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,1,0
54,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,1
24,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,1,0
23,Private,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,30,1,0
55,Local-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,1,0
58,Self-emp-not-inc,5,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,1,0
19,Private,6,Never-married,Other-service,Other-relative,Black,Female,0,0,20,1,0
45,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,52,1,0
30,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,1,1
76,Private,9,Widowed,Other-service,Unmarried,White,Female,0,0,33,1,0
47,Private,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,1,0
34,Private,10,Divorced,Transport-moving,Not-in-family,White,Male,2174,0,40,1,0
40,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,1,1
24,Private,9,Separated,Other-service,Unmarried,White,Female,0,0,25,1,0
30,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,50,1,1
67,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,10605,0,10,1,1
24,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,1,0
43,Local-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,1,0
29,Private,8,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,1,0
40,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1,0
61,Federal-gov,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1,0
45,Local-gov,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,1,1
21,State-gov,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,1,0
58,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,1,1
52,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,1,0
34,Private,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,1,0
20,Private,10,Never-married,Prof-specialty,Other-relative,Black,Female,594,0,20,1,0
46,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1,0
54,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,1,0
43,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1,1
25,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0,0
21,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,1,0
65,Private,10,Divorced,Prof-specialty,Not-in-family,White,Male,11678,0,50,1,1
37,Private,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,1,0
29,Private,9,Divorced,Other-service,Not-in-family,White,Male,10520,0,40,1,1
44,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1,1
37,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,1,1
38,Private,10,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,1,0
35,Private,10,Married-civ-spouse,Sales,Husband,White,Male,5013,0,70,1,0
32,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,1,0
44,Self-emp-not-inc,10,Separated,Sales,Unmarried,White,Male,0,0,60,1,0
23,Private,10,Never-married,Other-service,Other-relative,White,Female,0,0,25,1,0
25,Self-emp-inc,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,1,1
23,Private,10,Never-married,Sales,Own-child,White,Female,0,0,28,1,0
47,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
47,Private,7,Divorced,Craft-repair,Not-in-family,White,Female,0,0,45,1,0
25,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,1,0
35,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,1,0
50,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,3103,0,40,1,1
47,Private,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,1,0
35,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,1,1
24,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,1,0
21,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,2176,0,40,1,0
35,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,1,1
30,Private,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,40,0,0
17,Private,7,Never-married,Other-service,Own-child,Black,Male,0,0,20,1,0
27,Private,3,Never-married,Other-service,Not-in-family,White,Male,0,0,60,0,0
22,Private,9,Never-married,Sales,Own-child,Black,Female,0,0,15,1,0
22,State-gov,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,1,0
50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,1,0
51,Self-emp-not-inc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,1,1
27,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,1,0
27,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,1,0
20,State-gov,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,1,0
42,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,1,0
32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,1,1
45,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,1,1
35,Private,4,Widowed,Other-service,Unmarried,White,Female,0,0,80,1,0
22,Private,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,1,0
34,Private,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,38,1,0
28,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,1,0
38,Private,13,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,24,1,0
48,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,42,1,1
34,Private,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0,0
25,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,1,1
23,Local-gov,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,1,0
38,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1,1
43,Private,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,1,0
49,Local-gov,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,1,1
23,Private,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,1,0
57,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,1,0
24,Private,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,1,0
44,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,58,1,1
34,Private,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,1,0
29,Local-gov,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1,0
29,Private,7,Never-married,Other-service,Unmarried,Black,Female,0,0,40,1,0
35,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,1,1
48,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
38,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,36,1,0
42,Local-gov,9,Divorced,Protective-serv,Unmarried,White,Female,0,0,50,1,0
53,Private,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,1,0
29,Private,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,1,0
59,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,1,0
31,Private,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,1,0
34,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
51,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,2559,50,1,1
25,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,4416,0,40,1,0
30,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,40,1,1
46,Private,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,48,1,0
45,Private,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,1,0
23,Private,10,Never-married,Exec-managerial,Other-relative,Black,Female,0,0,40,1,0
33,Private,12,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,42,1,0
44,Private,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,20,1,1
25,Private,9,Never-married,Other-service,Own-child,White,Male,0,0,40,0,0
48,State-gov,10,Divorced,Other-service,Own-child,White,Male,0,0,40,1,0
23,Private,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,1,0
33,Self-emp-not-inc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,3103,0,50,1,1
20,Private,10,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,30,1,0
23,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,1,0
71,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,1,0
22,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,1,0
36,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,1,1
27,Private,7,Never-married,Craft-repair,Other-relative,White,Male,0,0,60,1,0
40,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,1,0
30,Private,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,50,1,0
30,State-gov,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,1,0
30,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1,0
35,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,1,0
39,Private,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,1,0
39,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,1,0
74,Private,3,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,1,0
32,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,1,1
25,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,1,0
